index,loc_name,storeid,address_raw,city,work_time,RunDate,loc_type,brand,shop_info
4041,科汇金谷店,(No.0378),黄埔区科学大道97号科汇金谷南门一层,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4042,绿地中央店,(No.0586),黄埔区科学大道52号绿地中央自编A3栋底商112房01号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4043,华盛大厦店,(No.2714),越秀区先烈中路102号华盛大厦一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4044,中侨大厦店,(No.0220),越秀区先烈中路76号中侨大厦一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4045,羊城同创汇店,(No.1585),越秀区东风东路735-737号羊城同创汇一层,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4046,曜一城广场店,(No.1019),天河区天河北路717号曜一城广场一层C48-1号,广州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4047,光大银行大厦店,(No.1825),天河区天河北路689号光大银行大厦一层2号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4048,保利中宇广场店,(No.1588),天河区天河北路626号保利中宇广场A座一层106室,广州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4049,华南师范大学店,(No.4482),天河区中山大道西55号华南师范大学石牌校区东区10栋学生公寓一层102号,广州,07:30-21:00,08/01/21 07:10,自运营,luckin coffee,
4050,中公教育大厦店,(No.3322),天河区五山路371-1号中公教育大厦大堂一层,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4051,广建大厦店,(No.1253),天河区龙口西路359号广建大厦一层102号 ,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4052,私立华联大学店,(No.3062),天河区合景路103号私立华联大学正门底商,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4053,联合社区西区店,(No.3347),天河区车陂大岗路6号大岗工业区3栋一层底商 ,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4054,东圃商业大厦店,(No.3712),天河区中山大道中286号东圃商业大厦B栋一层109号广场底商,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4055,时代TIT广场店,(No.0894),天河区东圃大马路8号TIT广场B区一层B108号底商 ,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4056,东圃天河城百货店,(No.4486),天河区中山大道中437号天银商贸大厦负一层DP-1-A18号商铺,广州,09:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4057,宦溪工业园店,(No.1054),天河区东圃镇宦溪西路6号宦溪工业园自编1栋一层20-6号底商 ,广州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4058,盈科智谷店,(No.6322),天河区东圃二马路69号内编号24,广州,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
4059,领汇创展店,(No.1714),天河区汇彩路38号领汇创展商务中心D5栋一层,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4060,御富科贸园店,(No.6805),天河区棠东东路3号远洋创意园111单元底商,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4061,天河棠下智汇Park店,(No.3233),天河区广园东路博汇街6号2栋105号棠下智汇Park底商,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4062,长兴智汇商务中心店,(No.2694),天河区长福路205号长兴智汇商务中心底商 ,广州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4063,天汇创意园店,(No.3447),天河区元岗横路16号天汇创意园D座一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4064,华南理工大学店,(No.6038),天河区五山路381号华南理工大学北区后勤生活服务点3号,广州,08:30-20:30,08/01/21 07:10,自运营,luckin coffee,
4065,广垦商务大厦店,(No.1081),天河区粤垦路68号广垦商务大厦一层101号,广州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4066,丽晶都汇店,(No.1012),天河区金穗路28号丽晶都汇一层102铺之自编116铺,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4067,富力盈信店,(No.2040),天河区华夏路28号富力盈信一层大堂,广州,09:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4068,广晟国际大厦店,(No.6861),天河区珠江西路17号广晟国际大厦二层204室,广州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
4069,中旅商务大厦店,(No.2738),天河区林乐路39号中旅商务大厦底商,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4070,宏鼎云璟汇店,(No.0376),白云区云城东路567号宏鼎云璟汇6栋一层105号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4071,流花展贸中心店,(No.1134),越秀区流花路117号流花展贸中心2号馆一层2-1-A003号,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4072,财富公馆店,(No.1769),荔湾区西湾路149号越秀·财富公馆B2一层108号 ,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4073,广州协和中学东门店,(No.A0903),荔湾区西湾路104号东展大厦一层103铺,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4074,流花君庭店,(No.1212),荔湾区流花路73号流花君庭一层,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4075,鹏源发展大厦店,(No.1663),越秀区小北路187号鹏源发展大厦一层109号,广州,07:30-19:00,08/01/21 07:10,自运营,luckin coffee,
4076,世纪骏汇国际店,(No.1154),白云区石槎路聚源街50号世纪骏汇国际大厦一层105室,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4077,方圆白云时光店,(No.1904),白云区机场路1630号方圆白云时光大厦一层128-1号,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4078,石井国际店,(No.7190),白云区石沙路86号石井国际广场一层大堂,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4079,金沙国际广场店,(No.4384),南海区里水镇里广路2号碧桂园金沙国际广场一层L1-106号,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4080,名汇广场店,(No.0833),白云区齐富路明珠路归南1号名汇电脑城一层外1FA003号,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4081,广外白云校区店,(No.4960),白云区白云大道北2号后勤综合楼二层204号,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4082,马务联合工业园店,(No.1499),白云区黄园路33号国际单位创意园二期A区9栋一层101号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4083,汇龙科技园店,(No.0916),白云区鹤龙路街鹤龙一路88海峡两岸信息产业科技园一层B区B106室 ,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4084,凯云商务中心店,(No.1751),白云区集贤路集安街自编3号凯云商务中心一层111号,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4085,嘉禾金铂天地店,(No.6810),白云区鹤龙二路85号金铂天地三层313a号,广州,10:00-22:30,08/01/21 07:10,自运营,luckin coffee,
4086,龙禧广场店,(No.0909),白云区康庄路2号龙禧广场A栋一层104、107室,广州,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
4087,汇金广场店,(No.2575),白云区白云大道北路770号汇金广场A座底商,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4088,金沙洲永旺梦乐城店,(No.6225),白云区沙凤三路1号永旺梦乐城一层No.165号,广州,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4089,金沙洲万达广场店,(No.A0141),南海区大沥镇黄岐建设大道星港国际广场2座一层1029号,广州,08:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4090,西郊商贸中心店,(No.3478),荔湾区桥中中路165号西郊商贸中心北塔一层,广州,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4091,黄岐金铂天地店,(No.7034),佛山市南海区广佛路121号黄岐金铂天地负一层B53A,广州,10:00-22:30,08/01/21 07:10,自运营,luckin coffee,
4092,佛山美嘉广场店,(No.A0033),南海区大沥镇黄岐广佛路97号美嘉广场一层222号商铺,广州,08:00-20:00,08/01/21 07:10,代运营,luckin coffee,
4093,海荟城店,(No.3643),荔湾区粤南大街26-29号海荟城一层,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4094,广商学院同乐园店,(No.A1862),黄埔区广州商学院同乐园美食广场二层,广州,09:00-20:30,08/01/21 07:10,代运营,luckin coffee,
4095,广州理工学院店,(No.6691),白云区兴太三路638号10栋109房,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4096,广东农工商职业技术学院店,(No.6775),广州市增城区风光路393号广东农工商职业技术学院增城校区学生第二食堂,广州,08:30-21:00,08/01/21 07:10,自运营,luckin coffee,
4097,广州大学松田学院店,(No.A1087),增城区朱村大道432号松田学院新食堂109号,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4098,富力金禧店,(No.1248),海珠区南华中路276号富力金禧花园裙楼栋一层101房自编2号,广州,07:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4099,大同商业大厦店,(No.0838),越秀区晏公街34号大同商业大厦北座一层101房之1018-1020号,广州,07:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4100,名店城店,(No.2966),海珠区江南西路8-10号名店城商场负一层A38号 ,广州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4101,富力家信店,(No.6748),海珠区龙凤街道富力家信商业中心A01至2号铺,广州,09:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4102,富力海珠城店,(No.3772),海珠区江南西路1号A区负二层B207b、B208号,广州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4103,华侨大厦店,(No.1246),越秀区侨光路8号华侨大厦一层3、4、5号,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4104,富力天域店,(No.1687),海珠区江南大道中180、182号天域中心一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4105,广州鸿益华府店,(No.A0637),海珠区新业路51号5号铺,广州,08:00-19:00,08/01/21 07:10,代运营,luckin coffee,
4106,海珠盈丰路店,(No.A0560),海珠区盈丰路30号之一102号,广州,08:00-20:30,08/01/21 07:10,代运营,luckin coffee,
4107,盈熙广场店,(No.7126),海珠区凤阳街道江南大道南689号盈熙商贸中心一层1015号商铺,广州,07:30-22:00,08/01/21 07:10,自运营,luckin coffee,
4108,唯品同创汇店,(No.A0472),海珠区新滘中路88号唯品同创汇巴黎道61-101,广州,10:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4109,广州国际轻纺城店,(No.4351),海珠区金纺路2号广州国际轻纺城三层自编D3a083号,广州,09:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4110,海珠万达广场店,(No.6072),海珠区逸景路236号1层1015B号,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4111,粤民大厦店,(No.1209),海珠区新港西路114号粤民大厦自编二层207号,广州,07:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4112,保利智能网联产业园店,(No.1415),海珠区南边路38号保利智能网联产业园8号一层102室,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4113,仲恺学院海珠校区店,(No.A1362),海珠区仲恺路500号仲恺学生公寓D栋一层食堂,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4114,建华汇店,(No.7159),番禺区建华路13号建华汇底商,广州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4115,粤海仰忠汇店,(No.2043),越秀区北京路168号粤海仰忠汇底商,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4116,广州轻纺交易园店,(No.4870),海珠区新港西路 82号广州轻纺交易园A1007号铺,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4117,中大科技园店,(No.3622),海珠区新港西路135号中大科技园B座一层大堂 ,广州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4118,财智大厦店,(No.0321),海珠区广州大道448号财智大厦一层105房,广州,07:30-19:00,08/01/21 07:10,自运营,luckin coffee,
4119,j98创意空间店,(No.3276),海珠区建基路98号j98创意空间一层1-13号 ,广州,07:30-19:30,08/01/21 07:10,自运营,luckin coffee,
4120,畅流工业园店,(No.1188),海珠区赤岗西路20-22号畅流工业园9号楼一层,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4121,泓景花园店,(No.1662),海珠区艺泓路1号泓景花园B区一层,广州,07:30-21:00,08/01/21 07:10,自运营,luckin coffee,
4122,粤运大厦店,(No.2518),越秀区中山二路3号粤运大厦底商,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4123,广州信和广场店,(No.3744),海珠区昌岗中路239号信和广场一层101-7号铺 ,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4124,中石化鹤洞路店,(No.1700),荔湾区鹤洞路263号中石化加油站一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4125,解放大厦店,(No.6864),越秀区人民街道解放南路151号解放大厦一层三单元,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4126,M+创工场店,(No.1406),海珠区新港东路28号M+创工场大厦1号楼一层109号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4127,琶洲美食城店,(No.7231),海珠区喧悦西街8号琶洲美食城底商,广州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4128,保利中悦广场店,(No.1743),海珠区暄悦东街23号保利中悦广场一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4129,万胜广场店,(No.6812),海珠区新港东路1220号万胜广场负一层自编B128铺,广州,07:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4130,生物岛总部社区店,(No.4773),海珠区国际生物岛星岛环南路96号生物岛国际公寓B1栋一层大堂,广州,08:30-18:30,08/01/21 07:10,自运营,luckin coffee,
4131,财经大学第一食堂店,(No.A0365),海珠区仑头路21号广东财经大学第一食堂F2,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4132,广州大学城商业中心店,(No.1166),番禺区大学城中环西路230号大学商业中心A区二层A2347B号,广州,09:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4133,南丰汇商场店,(No.6409),海珠区新港东路618号南丰汇一层101号,广州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4134,广州中洲交易中心店,(No.6392),海珠区新港东路1088号中洲交易中心裙楼六元素体验天地首层1F-04,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4135,环汇商业广场南塔店,(No.3275),海珠区新港东路1166号环汇商业广场南塔底商,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4136,天安总部中心店,(No.0807),番禺区东环街番禺大道北555号天安总部中心23号楼一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4137,祈福缤纷世界店,(No.7091),番禺区钟村街家兴五街17、19号祈福缤纷汇底商,广州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4138,金山谷意库店,(No.0658),番禺区东环街东艺路139号金山谷意库22栋一层115号,广州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4139,广州大学城信息枢纽楼店,(No.1053),番禺区明志街1号广州大学城信息枢纽楼副楼一层自编106号,广州,07:30-21:00,08/01/21 07:10,自运营,luckin coffee,
4140,广州美术学院店,(No.A0451),番禺区外环西路168号广州美术学院生活区师生饭堂二层,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4141,合诚大厦店,(No.2025),番禺区兴南大道445号合诚大厦一层110号,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4142,广州中医药大学店,(No.6014),番禺区大学城中环东路123号广州中医药大学第一食堂三层自编03号铺,广州,09:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4143,雄峰城店,(No.A1059),番禺区钟村街雄峰城B4-1001A,广州,09:30-22:00,08/01/21 07:10,代运营,luckin coffee,
4144,巨大产业园店,(No.1578),番禺区大石街石北工业路684号巨大创意产业园12栋一层07号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4145,奥园城市天地店,(No.6874),番禺区钟村街汉兴三街8号自编3栋一层2号商铺,广州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4146,保利大都汇店,(No.0901),番禺区汉溪大道东290号保利大都汇B区B6栋二层202室,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4147,广外大学城校区店,(No.6869),番禺区广外东路大学城广东外语外贸大学北苑6栋一层底商,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4148,数字家庭产业基地店,(No.2892),番禺区青蓝街22号数字家庭产业基地创业大楼底商,广州,07:30-20:30,08/01/21 07:10,自运营,luckin coffee,
4149,GOGO新天地一期店,(No.6482),番禺区小谷围街贝岗村1号高新天地商业广场一期一层第114号商铺,广州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4150,番禺万达店,(No.2459),番禺区南村镇兴南大道368号万达广场金街4号门底商,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4151,荔园地产中心店,(No.1559),番禺区南村镇万博四路58号荔园地产中心大厦一层,广州,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4152,碧乐时光店,(No.A1813),顺德区北滘镇碧桂园大道2号碧乐时光新翼广场2层220号铺,广州,10:00-20:00,08/01/21 07:10,代运营,luckin coffee,
4153,GOGO新天地店,(No.3668),番禺区小谷围街贝岗村中二横路1号GOGO新天地商业广场二期二层,广州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4154,港航中心店,(No.1875),黄埔区黄埔大道东983号港航中心一层大堂,广州,09:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4155,广百百货北京路店,(No.6407),越秀区北京路295号广百百货商务楼负一层自编号101商铺,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4156,五月花广场店,(No.0416),越秀区中山五路68号五月花广场负二层213号 ,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4157,广东国际大厦店,(No.2535),越秀区环市东路339号101广东国际大厦主楼一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4158,广州世界贸易中心店,(No.6505),越秀区环市东路369号友谊商店二层商场配套服务区自编1号,广州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4159,新裕大厦店,(No.0246),越秀区农林下路81号新裕大厦一层大堂,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4160,千树盘福大厦店,(No.1557),越秀区东风西路233-235号千树盘福大厦一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4161,时代国际大厦店,(No.0780),越秀区东风西路187号时代国际大厦107之一号一层大堂,广州,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
4162,汇丰大厦店,(No.2219),越秀区东风西路148号汇丰大厦一层A02号,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4163,荔天大厦店,(No.0776),荔湾区周门北路28号荔天大厦一层1号,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4164,荔湾路店,(No.6365),荔湾区荔湾路78号自编7号之B-017号铺,广州,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4165,越秀新都会店,(No.0348),越秀区中山六路232号越秀新都会大厦中座一层大堂,广州,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
4166,广州富邦中心店,(No.6490),荔湾区中山七路51号富邦中心首层103号铺,广州,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
4167,丽新广场店,(No.6747),荔湾区中山八路24-38号首层自编2号铺,广州,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4168,荔胜广场店,(No.1874),荔湾区花地大道中路66号荔胜广场二层12号,广州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4169,花地商业中心店,(No.1183),荔湾区百花路8-10号花地商业中心一层自编114号,广州,07:30-19:00,08/01/21 07:10,自运营,luckin coffee,
4170,芳村万象店,(No.0942),荔湾区花地大道1号芳村万象购物街负一层B19号,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4171,嘉邦国金中心店,(No.3346),南海区桂城街道石龙南路1号嘉邦国金中心大厦一层105号,广州,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4172,创越时代店,(No.A0662),南海区桂城夏南路61号创越时代文化创意园3座地铺102a,广州,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4173,京华保利广场店,(No.7323),南海区融和路16号京华保利广场10座底商,广州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4174,南海万达金街店,(No.A0965),南海区桂澜路北路28号南海万达广场金街6-7号门,广州,09:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4175,合汇广场店,(No.4765),增城区府佑路88号合汇广场钻石街117号底商,广州,08:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4176,增城万达广场店,(No.6419),增城区增城大道69号万达广场金街1栋一层102号,广州,09:00-21:30,08/01/21 07:10,自运营,luckin coffee,
4177,华立科技职业学院店,(No.A1015),增城区增江街华立路1号C15-8,广州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4178,易博士大厦店,(No.1119),黄埔区伴河路96号易博士大厦自编一栋一层大堂,广州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
4179,飞晟文汇店,(No.1160),黄埔区彩文路166号飞晟文汇广场飞晟二街一层143号,广州,08:30-20:00,08/01/21 07:10,自运营,luckin coffee,
4180,锐丰中心店,(No.4659),黄埔区锐丰二街4号5栋137号,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4181,萝岗万达店,(No.6918),黄埔区联合街道科丰路83号萝岗万达广场一层148号铺,广州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4182,合景悠方店,(No.7272),敬请期待!,广州,07:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4183,保泰广场店,(No.6240),黄埔区丰乐北路116号首层109号商铺,广州,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
4184,黄埔保利中誉广场店,(No.A0426),黄埔区大沙东路319号保利中誉广场附楼109号,广州,09:00-20:00,08/01/21 07:10,代运营,luckin coffee,
4185,文冲同创汇店,(No.1590),黄埔区石化路219号文冲同创汇一层大堂,广州,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4186,七喜大厦店,(No.0857),黄埔区科学大道286号七喜大厦101之自编一层大堂106室,广州,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4187,广州科学城店,(No.A0802),黄埔区科学大道237号A2栋一层大堂,广州,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4188,临沂和谐广场店,(No.A1048),兰山区解放路151号和谐广场2层209A,临沂,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
4189,临沂泰盛店,(No.A1042),兰山区解放路88号泰盛广场二期106号,临沂,07:30-23:00,08/01/21 07:10,代运营,luckin coffee,
4190,临沂解放路店,(No.A1123),兰山区解放路181号胜道体育东北角沿街,临沂,08:00-23:00,08/01/21 07:10,代运营,luckin coffee,
4191,临沂人民广场店,(No.A0537),兰山区沂蒙路198号卜蜂莲花大世界一层底商,临沂,07:30-22:00,08/01/21 07:10,代运营,luckin coffee,
4192,临沂华润万象汇店,(No.A1037),兰山区沂蒙路171-2号华润万象汇店南门（3号门）中厅,临沂,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
4193,临沂金雀山街道店,(No.A0069),兰山区金雀山街道开元上府15号楼106室,临沂,07:30-21:30,08/01/21 07:10,代运营,luckin coffee,
4194,临沂大剧院店,(No.A0569),兰山区北城新区宝德新领域A11号楼1层106号,临沂,07:30-21:30,08/01/21 07:10,代运营,luckin coffee,
4195,上海路万达广场店,(No.A1533),上海路万达广场4层4009号,临沂,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4196,华科中心店,(No.A0564),兰山北城新区沂蒙路济南路交汇华科中心107室,临沂,07:30-21:00,08/01/21 07:10,代运营,luckin coffee,
4197,临沂大学店,(No.A0576),兰山区临沂大学大学生活动中心一层沿街,临沂,今日休息中,08/01/21 07:10,代运营,luckin coffee,
4198,临沂齐鲁园店,(No.A0780),兰山区府孝河路齐鲁园广场2幢一层120号,临沂,07:30-22:30,08/01/21 07:10,代运营,luckin coffee,
4199,费县东方购物广场店,(No.A1924),费县胜利路与建设路交汇处南30米路西,临沂,07:30-22:00,08/01/21 07:10,代运营,luckin coffee,
4200,临沂鲁商中心店,(No.A1070),兰山区柳青街道鲁商中心B02座111号,临沂,07:30-22:00,08/01/21 07:10,代运营,luckin coffee,
4201,临沂新城吾悦广场店,(No.A1217),河东区东兴路临沂河东吾悦广场一层108号铺位,临沂,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4202,郯城商业广场店,(No.A1505),郯城县郯城街道商业广场商业街6号,临沂,09:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4203,临沂宝丽财富广场店,(No.A1212),罗庄区开元路于罗五路交汇宝丽财富广场1层113A,临沂,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
4204,沂南君悦购物中心店,(No.A1581),沂南县界湖街道历山路与人民路交汇处君悦购物中心一层,临沂,08:00-22:00,08/01/21 07:10,代运营,luckin coffee,
4205,兰陵开元国际商城店,(No.A1519),兰陵县开元国际商城南楼北门一层入口中庭处,临沂,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
4206,临沂万阅城店,(No.A1297),敬请期待!,临沂,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4207,临沂泰盛二店,(No.A1938),敬请期待!,临沂,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4208,临沂上海路万达店,(No.A1298),敬请期待!,临沂,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
4209,苏州人民路店,(No.1818),姑苏区人民路1100号一层A0203号,苏州,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
4210,泰华东楼店,(No.1442),姑苏区人民路372号泰华东楼一层105a号,苏州,10:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4211,中国电信凤凰街店,(No.3289),姑苏区凤凰街148号中国电信营业厅一层,苏州,09:30-19:00,08/01/21 07:10,自运营,luckin coffee,
4212,观前1号购物中心店,(No.1863),姑苏区观前街1-53号观前1号商场一层102B号,苏州,09:30-21:30,08/01/21 07:10,自运营,luckin coffee,
4213,永捷峰汇店,(No.1392),姑苏区广济南路19号永捷峰汇一层大堂,苏州,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4214,天虹CC店,(No.1974),姑苏区广济南路219号石路天虹商场二层2041C号,苏州,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
4215,狮子林店,(No.A0868),姑苏区白塔东路283号狮子林南公交站台旁,苏州,08:00-19:00,08/01/21 07:10,代运营,luckin coffee,
4216,沃尔玛南环店,(No.4976),姑苏区东吴北路288号一层0309F1F0008-Bh号,苏州,09:00-20:30,08/01/21 07:10,自运营,luckin coffee,
4217,张家港杨舍老街店,(No.4916),张家港市杨舍老街2幢33号底商,苏州,08:30-21:30,08/01/21 07:10,自运营,luckin coffee,
4218,张家港华建农商银行店,(No.4843),张家港市沙洲西路113号华建大厦一层103室,苏州,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
4219,张家港万达广场4F店,(No.6910),张家港市人民东路20号张家港万达广场四层4016号,苏州,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
4220,张家港新城吾悦广场店,(No.4219),张家港市金港大道338号新城吾悦广场店二层207号,苏州,09:30-21:00,08/01/21 07:10,自运营,luckin coffee,
4221,万达汇金商业广场店,(No.4668),张家港市人民东路汇金商业中心A幢一层大堂 ,苏州,08:30-19:00,08/01/21 07:10,自运营,luckin coffee,
4222,张家港国泰金融广场店,(No.4586),张家港市杨舍镇滨河路1号-国泰金融广场A幢M124底商 ,苏州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
4223,西区锦丰服务区2店,(No.A0961),锦丰镇鼎盛村锦丰服务区,苏州,08:00-21:00,08/01/21 07:10,代运营,luckin coffee,
